05/08/2021 09:15:57,1628165757,-30.1,54906,7353,,
05/08/2021 09:16:27,1628165787,-30.16,54948,7336,,
05/08/2021 09:16:57,1628165817,-30.01,54864,8549,,
05/08/2021 09:17:27,1628165847,-30.23,54948,7409,,
05/08/2021 09:17:57,1628165877,-30.23,54998,7492,,
05/08/2021 09:18:27,1628165907,-30.07,54879,7374,,
05/08/2021 09:18:57,1628165937,-29.92,54850,7358,,
05/08/2021 09:19:27,1628165967,-30.07,54879,7353,,
05/08/2021 09:19:57,1628165997,-29.95,54879,7429,,
05/08/2021 09:20:27,1628166027,-30.13,54955,7410,,
05/08/2021 09:20:57,1628166057,-30.26,54899,7911,,
05/08/2021 09:21:27,1628166087,-30.35,55067,7382,,
05/08/2021 09:21:57,1628166117,-30.1,54843,5418,,
